timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1495663686148,3,537 /templates/reservas/canchas/canchaMultiple.html,200,,Thread Group 1-1,text,true,,3567,470,1,1,3,0,0
1495663686151,4,540 /templates/reservas/canchas/canchaFutbolTenis.html,200,,Thread Group 1-1,text,true,,3574,473,1,1,4,0,0
1495663686155,4,543 /templates/reservas/biblioteca/cubiculoEstudio.html,200,,Thread Group 1-1,text,true,,3591,474,1,1,4,0,0
1495663686159,3,545 /templates/reservas/biblioteca/cubiculoVideo.html,200,,Thread Group 1-1,text,true,,3569,472,1,1,3,0,0
1495663686162,5,547 /templates/reservas/confirmarReserva.html,200,,Thread Group 1-1,text,true,,3090,464,1,1,5,0,0
1495663686167,4,549 /templates/administrador/bloques/generar-bloques.html,200,,Thread Group 1-1,text,true,,3136,476,1,1,4,0,0
1495663686171,3,551 /templates/administrador/bloques/eliminar-bloques.html,200,,Thread Group 1-1,text,true,,2840,477,1,1,3,0,0
1495663686174,4,553 /templates/administrador/graficas/pruebaGrafica.html,200,,Thread Group 1-1,text,true,,2773,475,1,1,4,0,0
1495663686178,3,555 /templates/administrador/graficas/pruebaHistorico.html,200,,Thread Group 1-1,text,true,,2671,477,1,1,3,0,0
1495663686181,4,557 /templates/reservas/laboratorios/laboratorios.html,200,,Thread Group 1-1,text,true,,7816,473,1,1,4,0,0
1495663686185,4,562 /templates/reservas/consultar-reservas.html,200,,Thread Group 1-1,text,true,,1332,466,1,1,4,0,0
1495663686066,119,457 /,200,"Number of samples in transaction : 32, number of failing samples : 0",Thread Group 1-1,,true,,116379,14954,1,1,118,4,1
1495663686189,279,565 /user,200,,Thread Group 1-1,text,true,,713,501,1,1,279,0,0
1495663686189,279,565 /user,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,713,501,1,1,279,0,0
1495663686468,3,1 /,200,,Thread Group 1-1,text,true,,2371,456,1,1,3,0,0
1495663686471,3,26 /templates/calendario/calendario.html,200,,Thread Group 1-1,text,true,,1423,424,1,1,3,0,0
1495663686474,4,48 /templates/layouts/main-layout.html,200,,Thread Group 1-1,text,true,,912,422,1,1,4,0,0
1495663686478,3,47 /templates/home/home-template.html,200,,Thread Group 1-1,text,true,,8084,421,1,1,3,0,0
1495663686481,3,46 /templates/footer/footer.html,200,,Thread Group 1-1,text,true,,736,416,1,1,3,0,0
1495663686484,3,50 /templates/header/header.html,200,,Thread Group 1-1,text,true,,678,416,1,1,3,0,0
1495663686487,3,51 /templates/login/login.html,200,,Thread Group 1-1,text,true,,1811,414,1,1,3,0,0
1495663686490,3,55 /templates/password/password-recovery.html,200,,Thread Group 1-1,text,true,,2247,429,1,1,3,0,0
1495663686494,3,56 /templates/reservas/biblioteca/biblioteca.html,200,,Thread Group 1-1,text,true,,8402,433,1,1,3,0,0
1495663686497,3,54 /templates/password/password-change.html,200,,Thread Group 1-1,text,true,,2112,427,1,1,3,0,0
1495663686500,3,59 /templates/reservas/canchas/tenis.html,200,,Thread Group 1-1,text,true,,4305,425,1,1,3,0,0
1495663686503,3,63 /templates/administrador/usuarios/usuarios.html,200,,Thread Group 1-1,text,true,,8128,434,1,1,3,0,0
1495663686506,4,62 /templates/reservas/biblioteca/computadores.html,200,,Thread Group 1-1,text,true,,4016,435,1,1,4,0,0
1495663686510,3,66 /templates/administrador/usuarios/consultar-usuario.html,200,,Thread Group 1-1,text,true,,3062,443,1,1,3,0,0
1495663686513,3,70 /templates/administrador/usuarios/eliminar-usuario.html,200,,Thread Group 1-1,text,true,,2610,442,1,1,3,0,0
1495663686517,3,71 /templates/administrador/usuarios/crear-usuario.html,200,,Thread Group 1-1,text,true,,3655,439,1,1,3,0,0
1495663686520,3,73 /templates/administrador/usuarios/actualizar-usuario.html,200,,Thread Group 1-1,text,true,,4200,444,1,1,3,0,0
1495663686523,3,74 /templates/administrador/usuarios/editar-usuario.html,200,,Thread Group 1-1,text,true,,4886,440,1,1,3,0,0
1495663686526,3,72 /templates/espacios/canchas.html,200,,Thread Group 1-1,text,true,,9646,419,1,1,3,0,0
1495663686529,4,75 /templates/reservas/biblioteca/EspaciosDisponibles.html,200,,Thread Group 1-1,text,true,,2619,442,1,1,4,0,0
1495663686533,3,76 /templates/espacios/gimnasio.html,200,,Thread Group 1-1,text,true,,2517,420,1,1,3,0,0
1495663686536,5,83 /templates/reservas/canchas/canchaMultiple.html,200,,Thread Group 1-1,text,true,,3567,434,1,1,5,0,0
1495663686541,4,84 /templates/reservas/biblioteca/cubiculoEstudio.html,200,,Thread Group 1-1,text,true,,3591,438,1,1,4,0,0
1495663686545,3,86 /templates/reservas/canchas/canchaFutbolTenis.html,200,,Thread Group 1-1,text,true,,3574,437,1,1,3,0,0
1495663686548,3,89 /templates/reservas/confirmarReserva.html,200,,Thread Group 1-1,text,true,,3090,428,1,1,3,0,0
1495663686552,3,88 /templates/reservas/biblioteca/cubiculoVideo.html,200,,Thread Group 1-1,text,true,,3569,436,1,1,3,0,0
1495663686555,3,92 /templates/administrador/bloques/generar-bloques.html,200,,Thread Group 1-1,text,true,,3136,440,1,1,3,0,0
1495663686558,3,93 /templates/administrador/bloques/eliminar-bloques.html,200,,Thread Group 1-1,text,true,,2840,441,1,1,3,0,0
1495663686562,3,97 /templates/administrador/graficas/pruebaGrafica.html,200,,Thread Group 1-1,text,true,,2773,439,1,1,2,0,0
1495663686565,4,99 /templates/administrador/graficas/pruebaHistorico.html,200,,Thread Group 1-1,text,true,,2671,441,1,1,4,0,0
1495663686569,5,102 /templates/reservas/laboratorios/laboratorios.html,200,,Thread Group 1-1,text,true,,7816,437,1,1,5,0,0
1495663686574,5,106 /templates/reservas/consultar-reservas.html,200,,Thread Group 1-1,text,true,,1332,430,1,1,5,0,0
