timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1495736104627,196,93 /templates/administrador/bloques/eliminar-bloques.html,200,,Thread Group 1-2,text,true,,2886,481,4,4,196,0,96
1495736104761,89,56 /templates/reservas/biblioteca/biblioteca.html,200,,Thread Group 1-3,text,true,,8448,473,4,4,89,0,0
1495736104795,93,501 /templates/header/header.html,200,,Thread Group 1-5,text,true,,724,492,4,4,93,0,0
1495736104795,94,540 /templates/reservas/canchas/canchaFutbolTenis.html,200,,Thread Group 1-4,text,true,,3620,513,4,4,94,0,0
1495736104823,101,97 /templates/administrador/graficas/pruebaGrafica.html,200,,Thread Group 1-2,text,true,,2819,479,4,4,101,0,0
1495736104850,92,54 /templates/password/password-change.html,200,,Thread Group 1-3,text,true,,2158,467,4,4,92,0,0
1495736104889,103,543 /templates/reservas/biblioteca/cubiculoEstudio.html,200,,Thread Group 1-4,text,true,,3637,514,4,4,103,0,0
1495736104889,104,502 /templates/layouts/main-layout.html,200,,Thread Group 1-5,text,true,,958,498,4,4,104,0,0
1495736104924,99,99 /templates/administrador/graficas/pruebaHistorico.html,200,,Thread Group 1-2,text,true,,2717,481,4,4,99,0,0
1495736104942,95,59 /templates/reservas/canchas/tenis.html,200,,Thread Group 1-3,text,true,,4351,465,4,4,95,0,0
1495736104993,95,505 /templates/footer/footer.html,200,,Thread Group 1-5,text,true,,782,492,4,4,95,0,0
1495736104993,95,545 /templates/reservas/biblioteca/cubiculoVideo.html,200,,Thread Group 1-4,text,true,,3615,512,4,4,95,0,0
1495736105023,98,102 /templates/reservas/laboratorios/laboratorios.html,200,,Thread Group 1-2,text,true,,7862,477,4,4,98,0,0
1495736105037,96,63 /templates/administrador/usuarios/usuarios.html,200,,Thread Group 1-3,text,true,,8174,474,4,4,96,0,0
1495736105088,96,547 /templates/reservas/confirmarReserva.html,200,,Thread Group 1-4,text,true,,3136,504,4,4,96,0,0
1495736105088,97,506 /templates/home/home-template.html,200,,Thread Group 1-5,text,true,,8130,497,4,4,97,0,0
